iter,parameter,value
1058,litterfall_start,256.74524875554863
1059,alpha,0.014945161040207867
1059,Rbasal,0.00132549555541951
1059,litterfall_start,256.70826265767045
1060,alpha,0.014945161040207867
1060,Rbasal,0.00132549555541951
1060,litterfall_start,256.01300916397116
1061,alpha,0.014873305367330558
1061,Rbasal,0.0012738990690702786
1061,litterfall_start,256.9195023995087
1062,alpha,0.014873305367330558
1062,Rbasal,0.001301688068227275
1062,litterfall_start,256.10701300295835
1063,alpha,0.014873305367330558
1063,Rbasal,0.001301688068227275
1063,litterfall_start,256.6953049581501
1064,alpha,0.014873305367330558
1064,Rbasal,0.001301688068227275
1064,litterfall_start,258.49330450482006
1065,alpha,0.014928934143318787
1065,Rbasal,0.001268571093545742
1065,litterfall_start,258.75061344769006
1066,alpha,0.014928934143318787
1066,Rbasal,0.001268571093545742
1066,litterfall_start,258.9971035217445
1067,alpha,0.014928934143318787
1067,Rbasal,0.001268571093545742
1067,litterfall_start,259.2051097820572
1068,alpha,0.014928934143318787
1068,Rbasal,0.001268571093545742
1068,litterfall_start,259.5219262452577
1069,alpha,0.015035609603130112
1069,Rbasal,0.001268571093545742
1069,litterfall_start,258.8648427850419
1070,alpha,0.015035609603130112
1070,Rbasal,0.001268571093545742
1070,litterfall_start,259.7105254674546
1071,alpha,0.014838146664208624
1071,Rbasal,0.001268571093545742
1071,litterfall_start,260.4348055114863
1072,alpha,0.014838146664208624
1072,Rbasal,0.001268571093545742
1072,litterfall_start,260.4348055114863
1073,alpha,0.014838146664208624
1073,Rbasal,0.001268571093545742
1073,litterfall_start,261.0387958571441
1074,alpha,0.014838146664208624
1074,Rbasal,0.001268571093545742
1074,litterfall_start,260.29940146714006
1075,alpha,0.014838146664208624
1075,Rbasal,0.001268571093545742
1075,litterfall_start,259.8416825992241
1076,alpha,0.014838146664208624
1076,Rbasal,0.001268571093545742
1076,litterfall_start,261.16192482418194
1077,alpha,0.015191622811827624
1077,Rbasal,0.001268571093545742
1077,litterfall_start,259.8656772036084
1078,alpha,0.015191622811827624
1078,Rbasal,0.001268571093545742
1078,litterfall_start,259.8656772036084
1079,alpha,0.015191622811827624
1079,Rbasal,0.001268571093545742
1079,litterfall_start,259.595751905207
1080,alpha,0.014986670095762841
1080,Rbasal,0.001268571093545742
1080,litterfall_start,259.595751905207
1081,alpha,0.014986670095762841
1081,Rbasal,0.001268571093545742
1081,litterfall_start,259.6891009422015
1082,alpha,0.014986670095762841
1082,Rbasal,0.001268571093545742
1082,litterfall_start,259.64015382501293
1083,alpha,0.015018659124889193
1083,Rbasal,0.001268571093545742
1083,litterfall_start,259.7654623888522
1084,alpha,0.015018659124889193
1084,Rbasal,0.001268571093545742
1084,litterfall_start,259.8862821971958
1085,alpha,0.015018659124889193
1085,Rbasal,0.001268571093545742
1085,litterfall_start,260.38585279195064
1086,alpha,0.015018659124889193
1086,Rbasal,0.001268571093545742
1086,litterfall_start,260.1879666235343
1087,alpha,0.015018659124889193
1087,Rbasal,0.0013133064289210445
1087,litterfall_start,258.93324231292036
1088,alpha,0.015018659124889193
1088,Rbasal,0.0013133064289210445
1088,litterfall_start,257.6278694646283
1089,alpha,0.015018659124889193
1089,Rbasal,0.0013133064289210445
1089,litterfall_start,257.49308795199335
1090,alpha,0.015018659124889193
1090,Rbasal,0.0013133064289210445
1090,litterfall_start,258.4553401315655
1091,alpha,0.015018659124889193
1091,Rbasal,0.0013133064289210445
1091,litterfall_start,258.4553401315655
1092,alpha,0.015018659124889193
1092,Rbasal,0.0013133064289210445
1092,litterfall_start,258.4553401315655
1093,alpha,0.014966225657299112
1093,Rbasal,0.0012724705855227743
1093,litterfall_start,258.3305381778635
1094,alpha,0.014966225657299112
1094,Rbasal,0.001324450292503494
1094,litterfall_start,257.6856718719639
1095,alpha,0.014966225657299112
1095,Rbasal,0.001324450292503494
1095,litterfall_start,257.3383691835445
1096,alpha,0.014966225657299112
1096,Rbasal,0.0012875496460981984
1096,litterfall_start,257.243535377387
1097,alpha,0.014787172232445472
1097,Rbasal,0.0012875496460981984
1097,litterfall_start,256.3963263220336
1098,alpha,0.014787172232445472
1098,Rbasal,0.0012875496460981984
1098,litterfall_start,256.3963263220336
1099,alpha,0.014787172232445472
1099,Rbasal,0.0012875496460981984
1099,litterfall_start,256.3963263220336
1100,alpha,0.014787172232445472
1100,Rbasal,0.0012875496460981984
1100,litterfall_start,256.3963263220336
1101,alpha,0.014998708764604695
1101,Rbasal,0.0012875496460981984
1101,litterfall_start,256.22769058429776
1102,alpha,0.014993851256393638
1102,Rbasal,0.0012321717454247445
1102,litterfall_start,256.36350451452256
1103,alpha,0.014993851256393638
1103,Rbasal,0.0012321717454247445
1103,litterfall_start,256.36350451452256
1104,alpha,0.014993851256393638
1104,Rbasal,0.0012074709038631887
1104,litterfall_start,256.973575804706
1105,alpha,0.014993851256393638
1105,Rbasal,0.0013776547705291382
1105,litterfall_start,256.973575804706
1106,alpha,0.014993851256393638
1106,Rbasal,0.0013776547705291382
1106,litterfall_start,256.9563154268629
1107,alpha,0.014993851256393638
1107,Rbasal,0.0013776547705291382
1107,litterfall_start,256.2594914557396
1108,alpha,0.014979355820044662
1108,Rbasal,0.0013776547705291382
1108,litterfall_start,256.2594914557396
1109,alpha,0.014979355820044662
1109,Rbasal,0.0013776547705291382
1109,litterfall_start,256.4235326206584
1110,alpha,0.014979355820044662
1110,Rbasal,0.0012397006893846456
1110,litterfall_start,256.4235326206584
1111,alpha,0.014965638169503252
1111,Rbasal,0.001346251581236203
1111,litterfall_start,258.8722346051349
1112,alpha,0.014965638169503252
1112,Rbasal,0.001346251581236203
1112,litterfall_start,259.2622000674333
1113,alpha,0.014965638169503252
1113,Rbasal,0.0013036133090530112
1113,litterfall_start,258.71227853872233
1114,alpha,0.014965638169503252
1114,Rbasal,0.0012881290471512235
1114,litterfall_start,257.18531204782454
1115,alpha,0.014965638169503252
1115,Rbasal,0.0012881290471512235
1115,litterfall_start,256.2698623238672
1116,alpha,0.014965638169503252
1116,Rbasal,0.0012881290471512235
1116,litterfall_start,256.5163129471353
1117,alpha,0.014965638169503252
1117,Rbasal,0.0012731521160719661
1117,litterfall_start,257.5142619696533
1118,alpha,0.01515763316952398
1118,Rbasal,0.0012545933631474245
1118,litterfall_start,256.7084100881464
1119,alpha,0.01515763316952398
1119,Rbasal,0.0012545933631474245
1119,litterfall_start,256.7084100881464
1120,alpha,0.01515763316952398
1120,Rbasal,0.0012545933631474245
1120,litterfall_start,257.3806702436217
1121,alpha,0.01515763316952398
1121,Rbasal,0.0012545933631474245
1121,litterfall_start,256.5277527354737
1122,alpha,0.015184636976459867
1122,Rbasal,0.0012545933631474245
1122,litterfall_start,257.0549800780746
1123,alpha,0.015184636976459867
1123,Rbasal,0.0012545933631474245
1123,litterfall_start,256.47295653097433
1124,alpha,0.015170460242184292
1124,Rbasal,0.0012545933631474245
1124,litterfall_start,256.0074840275624
1125,alpha,0.015170460242184292
1125,Rbasal,0.0012545933631474245
1125,litterfall_start,256.0074840275624
1126,alpha,0.015170460242184292
1126,Rbasal,0.0012626646506667916
1126,litterfall_start,256.0074840275624
1127,alpha,0.015085471255102413
1127,Rbasal,0.0013907495069859193
1127,litterfall_start,257.9712817210351
1128,alpha,0.015085471255102413
1128,Rbasal,0.0013907495069859193
1128,litterfall_start,258.52139690756394
1129,alpha,0.015085471255102413
1129,Rbasal,0.0013907495069859193
1129,litterfall_start,257.70336613739175
1130,alpha,0.015085471255102413
1130,Rbasal,0.0013907495069859193
1130,litterfall_start,258.07592085020457
1131,alpha,0.015085471255102413
1131,Rbasal,0.0013907495069859193
1131,litterfall_start,258.3766453202105
1132,alpha,0.015085471255102413
1132,Rbasal,0.00129715019363117
1132,litterfall_start,258.3766453202105
1133,alpha,0.015085471255102413
1133,Rbasal,0.0013480156755404224
1133,litterfall_start,258.1468382479506
1134,alpha,0.015085471255102413
1134,Rbasal,0.001375915780215864
1134,litterfall_start,258.3342628786638
1135,alpha,0.015085471255102413
1135,Rbasal,0.001375915780215864
1135,litterfall_start,258.41435575091356
1136,alpha,0.015085471255102413
1136,Rbasal,0.001375915780215864
1136,litterfall_start,259.1971838398565
1137,alpha,0.015085471255102413
1137,Rbasal,0.001375915780215864
1137,litterfall_start,259.1971838398565
1138,alpha,0.015085471255102413
1138,Rbasal,0.0013779387386063727
1138,litterfall_start,259.2815985575811
1139,alpha,0.015085471255102413
1139,Rbasal,0.0012766769586640843
1139,litterfall_start,259.2815985575811
1140,alpha,0.015085471255102413
1140,Rbasal,0.0012766769586640843
1140,litterfall_start,259.7582277454638
1141,alpha,0.015085471255102413
1141,Rbasal,0.0012766769586640843
1141,litterfall_start,259.6756013505826
1142,alpha,0.015085471255102413
1142,Rbasal,0.0012766769586640843
1142,litterfall_start,259.6390797337784
1143,alpha,0.015085471255102413
1143,Rbasal,0.0012766769586640843
1143,litterfall_start,259.82609861168413
1144,alpha,0.015085471255102413
1144,Rbasal,0.0012881273509367749
1144,litterfall_start,260.38784042308816
1145,alpha,0.015085471255102413
1145,Rbasal,0.0012881273509367749
1145,litterfall_start,259.09589730382044
1146,alpha,0.015085471255102413
1146,Rbasal,0.0012881273509367749
1146,litterfall_start,259.09589730382044
1147,alpha,0.015085471255102413
1147,Rbasal,0.0012995623906207454
1147,litterfall_start,259.4662549473098
1148,alpha,0.015085471255102413
1148,Rbasal,0.0013076050725122738
1148,litterfall_start,259.7765768639833
1149,alpha,0.015085471255102413
1149,Rbasal,0.0013076050725122738
1149,litterfall_start,259.0207553715038
1150,alpha,0.015085471255102413
1150,Rbasal,0.0013076050725122738
1150,litterfall_start,258.76983062506457
1151,alpha,0.015085471255102413
1151,Rbasal,0.0013146213123021002
1151,litterfall_start,257.59271001952413
1152,alpha,0.015085471255102413
1152,Rbasal,0.0013146213123021002
1152,litterfall_start,257.38236028053177
1153,alpha,0.0148044888943218
1153,Rbasal,0.0013146213123021002
1153,litterfall_start,257.6891098924394
1154,alpha,0.0148044888943218
1154,Rbasal,0.0013146213123021002
1154,litterfall_start,257.6891098924394
1155,alpha,0.0148044888943218
1155,Rbasal,0.0013146213123021002
1155,litterfall_start,257.6891098924394
1156,alpha,0.0148044888943218
1156,Rbasal,0.0013146213123021002
1156,litterfall_start,257.6891098924394
1157,alpha,0.0148044888943218
1157,Rbasal,0.0013146213123021002
1157,litterfall_start,257.6891098924394
1158,alpha,0.015093994022022179
1158,Rbasal,0.0013146213123021002
1158,litterfall_start,257.6891098924394
1159,alpha,0.015093994022022179
1159,Rbasal,0.0013146213123021002
1159,litterfall_start,257.13363343318713
1160,alpha,0.015093994022022179
1160,Rbasal,0.0013146213123021002
1160,litterfall_start,258.1367371262263
1161,alpha,0.015093994022022179
1161,Rbasal,0.0013146213123021002
1161,litterfall_start,258.1367371262263
1162,alpha,0.015093994022022179
1162,Rbasal,0.0013146213123021002
1162,litterfall_start,258.1367371262263
1163,alpha,0.015049577548818183
1163,Rbasal,0.0013146213123021002
1163,litterfall_start,258.1367371262263
1164,alpha,0.015049577548818183
1164,Rbasal,0.0013146213123021002
1164,litterfall_start,260.0304578187163
1165,alpha,0.014945962347178045
1165,Rbasal,0.0013146213123021002
1165,litterfall_start,260.73353335276806
1166,alpha,0.014945962347178045
1166,Rbasal,0.0013146213123021002
1166,litterfall_start,259.5465029813799
1167,alpha,0.014945962347178045
1167,Rbasal,0.0013146213123021002
1167,litterfall_start,259.178190857227
1168,alpha,0.014945962347178045
1168,Rbasal,0.0013146213123021002
1168,litterfall_start,259.70288798116036
1169,alpha,0.014945962347178045
1169,Rbasal,0.0013118451345620812
1169,litterfall_start,260.7312116460657
1170,alpha,0.014945962347178045
1170,Rbasal,0.0013118451345620812
1170,litterfall_start,262.01205010256894
1171,alpha,0.014945962347178045
1171,Rbasal,0.0013118451345620812
1171,litterfall_start,262.2083133355794
1172,alpha,0.014945962347178045
1172,Rbasal,0.0013118451345620812
1172,litterfall_start,262.4526092174212
1173,alpha,0.014945962347178045
1173,Rbasal,0.0013118451345620812
1173,litterfall_start,262.5069155880738
1174,alpha,0.014945962347178045
1174,Rbasal,0.0013112184145914973
1174,litterfall_start,260.73635570958476
1175,alpha,0.014945962347178045
1175,Rbasal,0.0013112184145914973
1175,litterfall_start,261.229787712121
1176,alpha,0.014945962347178045
1176,Rbasal,0.001268993422953591
1176,litterfall_start,261.229787712121
1177,alpha,0.014982376168314281
1177,Rbasal,0.001268993422953591
1177,litterfall_start,261.229787712121
1178,alpha,0.014982376168314281
1178,Rbasal,0.001268993422953591
1178,litterfall_start,261.56270611973343
1179,alpha,0.014982376168314281
1179,Rbasal,0.001341572665814408
1179,litterfall_start,261.810204064423
1180,alpha,0.014982376168314281
1180,Rbasal,0.001341572665814408
1180,litterfall_start,261.4650699391143
1181,alpha,0.014982376168314281
1181,Rbasal,0.0013438430500185663
1181,litterfall_start,260.91631216308895
1182,alpha,0.014982376168314281
1182,Rbasal,0.0013438430500185663
1182,litterfall_start,260.9355624993189
1183,alpha,0.014982376168314281
1183,Rbasal,0.0014151434094185273
1183,litterfall_start,262.6822313675235
1184,alpha,0.014982376168314281
1184,Rbasal,0.0013168455323901917
1184,litterfall_start,262.6822313675235
1185,alpha,0.014982376168314281
1185,Rbasal,0.0013168455323901917
1185,litterfall_start,262.54231306651945
1186,alpha,0.014982376168314281
1186,Rbasal,0.0013168455323901917
1186,litterfall_start,260.65421748456953
1187,alpha,0.014982376168314281
1187,Rbasal,0.0013168455323901917
1187,litterfall_start,261.41186942658373
1188,alpha,0.014982376168314281
1188,Rbasal,0.0013446746965718865
1188,litterfall_start,260.9979583294593
1189,alpha,0.014982376168314281
1189,Rbasal,0.0013446746965718865
1189,litterfall_start,260.3222691322024
1190,alpha,0.014982376168314281
1190,Rbasal,0.0012518023203873746
1190,litterfall_start,260.34294706907986
1191,alpha,0.014982376168314281
1191,Rbasal,0.0012518023203873746
1191,litterfall_start,260.9699563422274
1192,alpha,0.014982376168314281
1192,Rbasal,0.0013253047608987286
1192,litterfall_start,258.1817822329408
1193,alpha,0.014982376168314281
1193,Rbasal,0.0013253047608987286
1193,litterfall_start,258.1817822329408
1194,alpha,0.014982376168314281
1194,Rbasal,0.0013053152051929386
1194,litterfall_start,259.57370121062866
1195,alpha,0.01495154105841896
1195,Rbasal,0.0013053152051929386
1195,litterfall_start,260.2891912944909
1196,alpha,0.01495154105841896
1196,Rbasal,0.0012399151295825357
1196,litterfall_start,260.5890449197448
1197,alpha,0.01495154105841896
1197,Rbasal,0.0013161432982465783
1197,litterfall_start,260.4112460150131
1198,alpha,0.01495154105841896
1198,Rbasal,0.0013161432982465783
1198,litterfall_start,259.3657152546501
1199,alpha,0.015140169160460572
1199,Rbasal,0.0013161432982465783
1199,litterfall_start,260.3243269562825
1200,alpha,0.015140169160460572
1200,Rbasal,0.001346802748924434
1200,litterfall_start,260.72826544152997
1201,alpha,0.015140169160460572
1201,Rbasal,0.001346802748924434
1201,litterfall_start,260.48553408743123
1202,alpha,0.01531210129996309
1202,Rbasal,0.0013280949186253224
1202,litterfall_start,259.57736780809665
1203,alpha,0.015075579066823006
1203,Rbasal,0.0013280949186253224
1203,litterfall_start,259.57736780809665
1204,alpha,0.015075579066823006
1204,Rbasal,0.001331074745996353
1204,litterfall_start,258.9042505905389
1205,alpha,0.015244556696341468
1205,Rbasal,0.001331074745996353
1205,litterfall_start,258.80503085439256
1206,alpha,0.015244556696341468
1206,Rbasal,0.001338059276180946
1206,litterfall_start,258.48202684480947
1207,alpha,0.015244556696341468
1207,Rbasal,0.0012410122196662833
1207,litterfall_start,258.5367094546781
1208,alpha,0.015244556696341468
1208,Rbasal,0.0012410122196662833
1208,litterfall_start,258.5367094546781
1209,alpha,0.015244556696341468
1209,Rbasal,0.0012410122196662833
1209,litterfall_start,258.5367094546781
1210,alpha,0.015244556696341468
1210,Rbasal,0.0012410122196662833
1210,litterfall_start,258.5367094546781
1211,alpha,0.015244556696341468
1211,Rbasal,0.0012388996284319605
1211,litterfall_start,258.46072930471126
1212,alpha,0.015244556696341468
1212,Rbasal,0.0012388996284319605
1212,litterfall_start,257.8333741027609
1213,alpha,0.015244556696341468
1213,Rbasal,0.0012388996284319605
1213,litterfall_start,257.1707292473754
1214,alpha,0.015244556696341468
1214,Rbasal,0.0012388996284319605
1214,litterfall_start,256.6833272505181
1215,alpha,0.015244556696341468
1215,Rbasal,0.0012388996284319605
1215,litterfall_start,257.0309010898038
1216,alpha,0.015244556696341468
1216,Rbasal,0.001419160287468591
1216,litterfall_start,257.0309010898038
1217,alpha,0.015244556696341468
1217,Rbasal,0.001419160287468591
1217,litterfall_start,257.44155956936333
1218,alpha,0.015244556696341468
1218,Rbasal,0.0012795780699716723
1218,litterfall_start,257.57439985757037
1219,alpha,0.015244556696341468
1219,Rbasal,0.0012795780699716723
1219,litterfall_start,258.28770095532195
1220,alpha,0.015244556696341468
1220,Rbasal,0.0012795780699716723
1220,litterfall_start,258.09199470145563
1221,alpha,0.01500343961432161
1221,Rbasal,0.0012795780699716723
1221,litterfall_start,257.8289845836773
1222,alpha,0.01500343961432161
1222,Rbasal,0.0012319180044138294
1222,litterfall_start,256.7023369324746
1223,alpha,0.01500343961432161
1223,Rbasal,0.0012319180044138294
1223,litterfall_start,256.7023369324746
1224,alpha,0.01500343961432161
1224,Rbasal,0.0012319180044138294
1224,litterfall_start,258.4469637601546
1225,alpha,0.01500343961432161
1225,Rbasal,0.0012319180044138294
1225,litterfall_start,258.4469637601546
1226,alpha,0.01500343961432161
1226,Rbasal,0.0012319180044138294
1226,litterfall_start,258.4469637601546
1227,alpha,0.01500343961432161
1227,Rbasal,0.0012319180044138294
1227,litterfall_start,258.4469637601546
1228,alpha,0.01500343961432161
1228,Rbasal,0.0012319180044138294
1228,litterfall_start,259.1722206681906
1229,alpha,0.01500343961432161
1229,Rbasal,0.0013138986336284873
1229,litterfall_start,259.1722206681906
1230,alpha,0.01500343961432161
1230,Rbasal,0.0013138986336284873
1230,litterfall_start,259.47414602075474
1231,alpha,0.01500343961432161
1231,Rbasal,0.0013138986336284873
1231,litterfall_start,259.1820196511056
1232,alpha,0.01500343961432161
1232,Rbasal,0.0013138986336284873
1232,litterfall_start,259.1820196511056
1233,alpha,0.01500343961432161
1233,Rbasal,0.0013138986336284873
1233,litterfall_start,259.00273207593744
1234,alpha,0.01500343961432161
1234,Rbasal,0.0013138986336284873
1234,litterfall_start,258.6420023979066
1235,alpha,0.01500343961432161
1235,Rbasal,0.001249744581003519
1235,litterfall_start,257.13500529619114
1236,alpha,0.014832381769950869
1236,Rbasal,0.001249744581003519
1236,litterfall_start,257.5997361957789
1237,alpha,0.014832381769950869
1237,Rbasal,0.001249744581003519
1237,litterfall_start,257.5997361957789
1238,alpha,0.014832381769950869
1238,Rbasal,0.001249744581003519
1238,litterfall_start,256.51673636269817
1239,alpha,0.014832381769950869
1239,Rbasal,0.0013043574814332747
1239,litterfall_start,257.30469992752296
1240,alpha,0.014832381769950869
1240,Rbasal,0.0012643893570879034
1240,litterfall_start,257.00663930996836
1241,alpha,0.014832381769950869
1241,Rbasal,0.0012643893570879034
1241,litterfall_start,256.86351964615807
1242,alpha,0.015165784133379368
1242,Rbasal,0.0012643893570879034
1242,litterfall_start,257.2079497036944
1243,alpha,0.015299757085039015
1243,Rbasal,0.0013060385115296414
1243,litterfall_start,257.8782365603341
1244,alpha,0.015299757085039015
1244,Rbasal,0.0013060385115296414
1244,litterfall_start,257.8782365603341
1245,alpha,0.015299757085039015
1245,Rbasal,0.0013060385115296414
1245,litterfall_start,256.32360402676625
1246,alpha,0.015299757085039015
1246,Rbasal,0.0013060385115296414
1246,litterfall_start,256.0823509387016
1247,alpha,0.015248300208020257
1247,Rbasal,0.0013060385115296414
1247,litterfall_start,256.0823509387016
1248,alpha,0.015248300208020257
1248,Rbasal,0.0013060385115296414
1248,litterfall_start,256.0823509387016
1249,alpha,0.015248300208020257
1249,Rbasal,0.0013060385115296414
1249,litterfall_start,257.2235365144433
1250,alpha,0.01500827881506618
1250,Rbasal,0.0013060385115296414
1250,litterfall_start,257.2235365144433
1251,alpha,0.01500827881506618
1251,Rbasal,0.0013060385115296414
1251,litterfall_start,258.5544970522301
1252,alpha,0.01500827881506618
1252,Rbasal,0.0013060385115296414
1252,litterfall_start,258.5720390596427
1253,alpha,0.01500827881506618
1253,Rbasal,0.0013060385115296414
1253,litterfall_start,258.28941938813955
1254,alpha,0.01526355347292898
1254,Rbasal,0.0013060385115296414
1254,litterfall_start,259.16045705152703
1255,alpha,0.01526355347292898
1255,Rbasal,0.0013060385115296414
1255,litterfall_start,259.16045705152703
1256,alpha,0.01526355347292898
1256,Rbasal,0.0013060385115296414
1256,litterfall_start,258.7921883235524
1257,alpha,0.014900669497627299
1257,Rbasal,0.0013060385115296414
1257,litterfall_start,259.7800605823784
1258,alpha,0.014900669497627299
1258,Rbasal,0.001247906862568104
1258,litterfall_start,260.9405801992377
1259,alpha,0.014900669497627299
1259,Rbasal,0.001247906862568104
1259,litterfall_start,260.9405801992377
1260,alpha,0.014900669497627299
1260,Rbasal,0.0012613918601289509
1260,litterfall_start,263.2314287137957
1261,alpha,0.014900669497627299
1261,Rbasal,0.0012613918601289509
1261,litterfall_start,263.84015609887405
1262,alpha,0.014900669497627299
1262,Rbasal,0.0012613918601289509
1262,litterfall_start,262.8065419906791
1263,alpha,0.015293075167265519
1263,Rbasal,0.0012613918601289509
1263,litterfall_start,262.71682016293823
1264,alpha,0.015293075167265519
1264,Rbasal,0.0012613918601289509
1264,litterfall_start,262.71682016293823
1265,alpha,0.015293075167265519
1265,Rbasal,0.0012613918601289509
1265,litterfall_start,262.71682016293823
1266,alpha,0.015293075167265519
1266,Rbasal,0.0013850097615311346
1266,litterfall_start,262.71682016293823
1267,alpha,0.015293075167265519
1267,Rbasal,0.0013850097615311346
1267,litterfall_start,262.71682016293823
1268,alpha,0.015293075167265519
1268,Rbasal,0.0013850097615311346
1268,litterfall_start,262.47422048977324
1269,alpha,0.015293075167265519
1269,Rbasal,0.0013850097615311346
1269,litterfall_start,261.9004807948688
1270,alpha,0.015374620751490061
1270,Rbasal,0.0013690039859704636
1270,litterfall_start,261.7760491537788
1271,alpha,0.015374620751490061
1271,Rbasal,0.0013690039859704636
1271,litterfall_start,261.7760491537788
1272,alpha,0.015374620751490061
1272,Rbasal,0.0013690039859704636
1272,litterfall_start,261.83716029927353
1273,alpha,0.015374620751490061
1273,Rbasal,0.0013690039859704636
1273,litterfall_start,261.0641379376293
1274,alpha,0.015374620751490061
1274,Rbasal,0.001367106217285399
1274,litterfall_start,261.0641379376293
1275,alpha,0.015374620751490061
1275,Rbasal,0.001367106217285399
1275,litterfall_start,258.9034044386754
1276,alpha,0.015374620751490061
1276,Rbasal,0.001367106217285399
1276,litterfall_start,258.60291619865325
1277,alpha,0.015374620751490061
1277,Rbasal,0.0013491060970521771
1277,litterfall_start,258.3777123640396
1278,alpha,0.015374620751490061
1278,Rbasal,0.0014192902784607153
1278,litterfall_start,257.2966388434724
1279,alpha,0.015374620751490061
1279,Rbasal,0.0014192902784607153
1279,litterfall_start,257.2966388434724
1280,alpha,0.015374620751490061
1280,Rbasal,0.0014192902784607153
1280,litterfall_start,259.35425826371073
1281,alpha,0.015374620751490061
1281,Rbasal,0.0013585945802597735
1281,litterfall_start,259.35425826371073
1282,alpha,0.015374620751490061
1282,Rbasal,0.0013585945802597735
1282,litterfall_start,260.06312649562557
1283,alpha,0.014977673632966346
1283,Rbasal,0.0013585945802597735
1283,litterfall_start,260.06312649562557
1284,alpha,0.014977673632966346
1284,Rbasal,0.0013585945802597735
1284,litterfall_start,260.06312649562557
1285,alpha,0.015171664875308388
1285,Rbasal,0.0013585945802597735
1285,litterfall_start,260.06312649562557
1286,alpha,0.015092661235650926
1286,Rbasal,0.0012846484020891048
1286,litterfall_start,260.910575236822
1287,alpha,0.015166874543691884
1287,Rbasal,0.0014376803002329962
1287,litterfall_start,260.3398047679744
1288,alpha,0.015166874543691884
1288,Rbasal,0.0014376803002329962
1288,litterfall_start,260.3398047679744
1289,alpha,0.015166874543691884
1289,Rbasal,0.0014376803002329962
1289,litterfall_start,260.3398047679744
1290,alpha,0.015166874543691884
1290,Rbasal,0.0014376803002329962
1290,litterfall_start,260.3398047679744
1291,alpha,0.015166874543691884
1291,Rbasal,0.0014376803002329962
1291,litterfall_start,260.3398047679744
1292,alpha,0.015166874543691884
1292,Rbasal,0.0014376803002329962
1292,litterfall_start,260.3398047679744
1293,alpha,0.015166874543691884
1293,Rbasal,0.0012123036794528493
1293,litterfall_start,259.47844543411077
1294,alpha,0.014905636111124559
1294,Rbasal,0.0013111348616011188
1294,litterfall_start,259.47844543411077
1295,alpha,0.014905636111124559
1295,Rbasal,0.0013111348616011188
1295,litterfall_start,257.14585078413813
1296,alpha,0.014905636111124559
1296,Rbasal,0.0013111348616011188
1296,litterfall_start,257.8597603440626
1297,alpha,0.014905636111124559
1297,Rbasal,0.0013111348616011188
1297,litterfall_start,257.0755275356362
1298,alpha,0.014905636111124559
1298,Rbasal,0.0013111348616011188
1298,litterfall_start,257.3347509125591
1299,alpha,0.014905636111124559
1299,Rbasal,0.0013111348616011188
1299,litterfall_start,257.64774814176934
1300,alpha,0.014905636111124559
1300,Rbasal,0.0013315200086711535
1300,litterfall_start,257.3056842770697
1301,alpha,0.014905636111124559
1301,Rbasal,0.0012671920451512544
1301,litterfall_start,257.3056842770697
1302,alpha,0.014905636111124559
1302,Rbasal,0.0012671920451512544
1302,litterfall_start,257.3056842770697
1303,alpha,0.014905636111124559
1303,Rbasal,0.001255057998415981
1303,litterfall_start,257.1773136746315
1304,alpha,0.014905636111124559
1304,Rbasal,0.001255057998415981
1304,litterfall_start,256.61873614404675
1305,alpha,0.015054755644530042
1305,Rbasal,0.001255057998415981
1305,litterfall_start,256.61873614404675
1306,alpha,0.01520491050151294
1306,Rbasal,0.001255057998415981
1306,litterfall_start,254.4987000838127
1307,alpha,0.01520491050151294
1307,Rbasal,0.001255057998415981
1307,litterfall_start,255.24872868729773
1308,alpha,0.01520491050151294
1308,Rbasal,0.001255057998415981
1308,litterfall_start,255.34365645574883
1309,alpha,0.01520491050151294
1309,Rbasal,0.001255057998415981
1309,litterfall_start,255.055071213633
1310,alpha,0.01520491050151294
1310,Rbasal,0.001255057998415981
1310,litterfall_start,255.055071213633
1311,alpha,0.01520491050151294
1311,Rbasal,0.0014034255599843328
1311,litterfall_start,255.055071213633
1312,alpha,0.01520491050151294
1312,Rbasal,0.0014034255599843328
1312,litterfall_start,255.055071213633
1313,alpha,0.01520491050151294
1313,Rbasal,0.0014034255599843328
1313,litterfall_start,256.13881523146523
1314,alpha,0.01520491050151294
1314,Rbasal,0.001370513165487179
1314,litterfall_start,256.13881523146523
1315,alpha,0.01520491050151294
1315,Rbasal,0.001370513165487179
1315,litterfall_start,256.13881523146523
1316,alpha,0.01520491050151294
1316,Rbasal,0.001370513165487179
1316,litterfall_start,256.61891203393463
1317,alpha,0.01520491050151294
1317,Rbasal,0.001370513165487179
1317,litterfall_start,255.9998436956831
1318,alpha,0.0150539117469329
1318,Rbasal,0.001370513165487179
1318,litterfall_start,255.27434103651223
1319,alpha,0.015098292115063762
1319,Rbasal,0.001370513165487179
1319,litterfall_start,257.46760997369694
1320,alpha,0.015098292115063762
1320,Rbasal,0.001370513165487179
1320,litterfall_start,259.1947005726616
1321,alpha,0.015098292115063762
1321,Rbasal,0.001370513165487179
1321,litterfall_start,258.9199657068651
1322,alpha,0.015098292115063762
1322,Rbasal,0.001370513165487179
1322,litterfall_start,258.0487384674771
1323,alpha,0.015098292115063762
1323,Rbasal,0.001370513165487179
1323,litterfall_start,258.0487384674771
1324,alpha,0.015098292115063762
